text,label
4 February 2011 finnish privacy security software developer Tectia Oyj HEL TEC1V say Wednesday set strategic business unit manage security mobile authentication,0
operate profit 12 month period decrease EUR2 .9 m turnover increase EUR24 .5 m compare financial year 2004,-1
operate profit 12 month period decrease EUR28 .2 m net turnover increase EUR313 .42 m compare financial year 2004,-1
operate profit 12 month period decrease EUR5 .4 m net sale increase EUR62 .0 m compare financial year 2004,-1
operate profit 12 month period decrease EUR9 .6 m net sale increase EUR69 .0 m compare 2005,0
operate profit month period decrease EUR111 .9 m sale increase EUR1 275 m compare corresponding period 2006,0
operate profit month period decrease EUR21 m net sale increase EUR436 .9 m compare corresponding period 2007,-1
operate profit month period decrease EUR1 .65 m net sale increase EUR14 .6 m compare corresponding period 2005,-1
half 2008 Bank operating profit fall EUR 11.8 mn EUR 18.9 mn net interest income increase EUR 20.9 mn EUR 18.8 mn half 2007,-1
operate profit 12 month period decrease EUR157 .5 m net sale increase EUR634 .3 m compare 2007,-1
operate profit 12 month period decrease EUR17 .9 m net sale increase EUR58 .3 m compare 2007,-1
operate profit month period decrease EUR19 .9 m net sale increase EUR155 .7 m compare corresponding period 2007,-1
comparable operating profit quarter decrease EUR510 m sale increase EUR860 m compare quarter 2007,-1
early today Geberit finnish rival Uponor OYJ cut year sale growth forecast 6 pct 10 pct blame tough condition Germany currency factor,-1
fourth quarter 2009 Atria net loss shrink EUR 1.2 million EUR 5.9 million net sale contract EUR 340.4 million EUR 361.1 million,1
operate loss total EUR 0.3 mn profit EUR 5.1 mn half 2009,-1
operate loss total EUR 0.9 mn profit EUR 2.7 mn,-1
pretax loss total EUR 1.2 mn profit EUR 2.1 mn 2004,-1
group operating loss EUR 0.8 mn profit EUR 2.5 mn 2004,-1
finnish national carrier say net loss April June euro26 million net profit euro13 million year early,-1
generate operating loss EUR 96.3 mn profit EUR 43.9 mn,-1
high growth China weaken demand continue North America UPM say,0
UPM say lower net profit   x20ac 385 million us$ 520 million second quarter mainly impairment charge,-1
Marubeni participate GHG Green House Gas emission reduction project overseas obtain emission credit project provide japanese client,0
company partner develop Raiso cholesterol lower brand Benecol,1
consolidated unaudited result Amanda Capital IFRS reporting standard,0
unaudited consolidated result Aspocomp Group IFRS reporting standard,0
ASPOCOMP GROUP OYJ STOCK EXCHANGE RELEASE December 15 2006 4:50 pm accord disclosure receive today Aspocomp Group Oyj share Henrik Nyberg Aspocomp Group Oyj share capital vote decrease 5 percent,0
sale fall abroad increase Finland,0
association datum cover sale figure 100 small local brewery sale import beer product actual market share member small give report,-1
total offer receive Contracting Authority participate contract contract allot Affecto Finland Oy,0
"1.33 pm OMX Helsinki 25 0.30 pct low 2,463.67 OMX Helsinki 0.37 pct 8,537.42 volume 256 mln eur",-1
"12.01 pm OMX Helsinki 25 0.66 pct 3,143.57 OMX Helsinki 0.67 pct low 10,530.74 253 mln eur turnover",-1
compare FTSE 100 index fall 35.2 point 0.6 day relative price change 0.6,0
Elcoteq SE Europe large contract electronic maker set unit Bangalore association Avista Advisory Mumbai,0
HELSINKI AFX KCI Konecranes say Franklin Resources Inc share voting right finnish crane company fall week 4.65 pct 9 pct October 2005,-1
January August 2009 import sea container lorry trailer unit fall 27.7 export 28.6 corresponding period 2008,-1
Liora get brand new bag,0
airline share price close slightly   x20ac 12.51 $ 15us .74 Helsinki,-1
"OMX Helsinki 25 end 0.47 pct low 3,150.55 OMX Helsinki 0.21 pct 10,736.42 1.523 bln eur turnover",-1
podcast see harple provide low gypsii platform take location demographic information produce contextual index world,0
information release 5 September 2008 Nokia American Depositary share fall 8,-1
finnish share trade Stora Enso close 0.33 pct lower 12.11 eur UPM Kymmene 0.28 pct 18.10 eur Metso 0.13 pct 31.06 eur,0
"finnish construction company YIT reduce number start up market finance residential unit 2007 2,300 previously announce 2,700",-1
"10.33 Huhtamaki market big faller 8.69 pct low 11.35 eur OMX Helsinki 25 0.32 pct high 3,332.41 OMX Helsinki 0.47 pct 11,687.32",-1
"12.59 pm OMX Helsinki 25 index 0.32 pct low 2,694.81",-1
"close OMX Helsinki 25 0.01 pct low 3,067.64 point OMX Helsinki 0.05 pct 10,321.46 point 1.343 bln eur turnover",-1
body credit fall February 24 2014,0
capacity ease Seikku sawmill Pori Alholma sawmill Pietarsaari result 60 people lay week start mid say,-1
previously order set start produce electricity end October 2010 say,0
sale local currency decrease 0.5 percent number subscriber rise 12.7 million total 147.6 million end fourth quarter company say,0
company confirm estimate low revenue 2009 year ago EUR 93.9 million usd 137.3 m give interim report August 5,-1
company expect net sale 2009 remain 2008 level,-1
measure result decrease demand technical design product information,-1
"OMX nordic 40 omxn40 index comprise 40 trade nordic stock Nasdaq OMX exchange close 0.87 1,064.14 point Thursday",-1
repurchase shall decrease distributable capital reserve,-1
net sale period expect fall year result non recurring item expect red,-1
Finland Bank + land report operating profit fall EUR 6.1 mn second quarter 2008 EUR 7.5 mn second quarter 2007,-1
Budapest August 10 MTI finnish electronics maker Elcoteq lay 700 worker plant Pecs S Hungary end September fall order communication director Elcoteq local unit Zoltan Krippl tell MTI Monday,-1
earning share EPS 2005 decrease EUR0 .66 EUR1 .15 2004,-1
"Finnair Tallinn base subsidiary Aero carry 23,335 passenger decline 60.8 route Helsinki baltic capital Southern Finland",-1
HELSINKI AFX Kesko Corp expect report low second quarter EPS today tax charge earning line see high year year analyst say,-1
Q1 2009 Bank + land net interest income weaken 10 EUR 9.1 mn,-1
ADPnews Aug 3 2009 finnish media group Ilkka Yhtyma Oyj HEL ILK2S say today net profit fall 45 year EUR 5.9 million usd 8.4 m half 2009,-1
operate profit 2009 low outlook publish early,-1
operate profit continue operation fall EUR 48.3 mn EUR 72.4 mn half 2007,-1
revenue quarter total 27.4 billion 2 percent 28.1 billion fourth quarter 2008,-1
Sampo Bank market share lending 13.6 14.4 quarter 2008,-1
Sanoma News advertising sale decrease 22 year,-1
26 October 2010 finnish environmental management company Lassila Tikanoja Oyj HEL lat1v L&T say today net profit decline EUR20 .9 m month 2010 EUR27 .6 m period year early,-1
Finnish Bank + land report operating profit fall EUR 4.9 mn quarter 2007 EUR 5.6 mn quarter 2006,-1
Finnish Bank + land report operate profit EUR 2.2 mn quarter 2010 EUR 6.3 mn corresponding period 2009,-1
finnish electronics contract manufacturer Scanfil report net sale EUR 241.2 mn 2006 EUR 321.6 mn 2005,-1
finnish electronics contract manufacturer Scanfil report net sale EUR 58.9 mn second quarter 2007 EUR 62.4 mn year early,-1
finnish Exel Composites technology company design manufacture market composite profile tube industrial application report net sale decrease 0.6 second quarter 2010 EUR 19.2 mn EUR 19.3 mn corresponding period 2009,-1
"Finnish GeoSentric net sale decrease EUR 939,000 January March 2009",-1
"Finnish Kemira net sale EUR decrease EUR 1,259.6 mn January June 2009 EUR 1,425.1 mn January June 2008",-1
"finnish plumbing heating system supplier Uponor net sale continue operation decrease 9.4 2008 EUR 949.2 mn EUR 1,047.4 mn 2007",-1
finnish plumbing heating system supplier Uponor net sale continue business operation decrease EUR 249.1 mn July September 2008 compare EUR 262.1 mn quarter 2007,-1
finnish Scanfil contract manufacturer system supplier communication industrial electronic report net sale EUR 108.7 mn half 2008 EUR 111.1 mn year early,-1
finnish Scanfil system supplier contract manufacturer communication sector electronic industry report net sale total EUR 94.7 mn half 2010 EUR 99.5 mn half 2009,-1
finnish Scanfil system supplier contract manufacturer communication sector electronic industry report net sale EUR 49.6 mn quarter 2009 cent small corresponding period 2008,-1
finnish shipping company Finnlines Grimaldi Group report net sale decrease EUR 241.8 mn January June 2009 EUR 384.0 mn corresponding period 2008,-1
"cargo traffic fall 1 year year 8,561 tonne September 2009",-1
cash flow investment amount EUR45 m EUR46 m,-1
Coca Cola market leader manufacturer market share 36.9 2.2 corresponding period 2004 2005,-1
comparable operating profit decrease EUR 13.8 mn EUR 17.1 mn corresponding period 2005,-1
